,country,year,total,sex,suicides_no,population
15669,Russian Federation,1992,1901.0,female,2768,20093200
15670,Russian Federation,1992,1901.0,female,990,11561000
15671,Russian Federation,1992,1901.0,female,704,9791500
15672,Russian Federation,1992,1901.0,male,318,11747200
15673,Russian Federation,1992,1901.0,female,76,11376200
15674,Russian Federation,1993,1901.0,male,20256,18908000
15675,Russian Federation,1993,1901.0,male,1364,1302200
15676,Russian Federation,1993,1901.0,male,10118,10681300
15677,Russian Federation,1993,1901.0,male,9328,11260400
15678,Russian Federation,1993,1901.0,male,4347,10306400
15679,Russian Federation,1993,1901.0,female,1468,4615000
15680,Russian Federation,1993,1901.0,female,3433,16579000
15681,Russian Federation,1993,1901.0,female,3163,20012400
15682,Russian Federation,1993,1901.0,female,1154,11063800
15683,Russian Federation,1993,1901.0,female,785,9824100
15684,Russian Federation,1993,1901.0,male,337,11763700
15685,Russian Federation,1993,1901.0,female,93,11376500
15686,Russian Federation,1994,1901.0,male,22338,19044200
15687,Russian Federation,1994,1901.0,male,1412,1281400
15688,Russian Federation,1994,1901.0,male,11431,11006300
15689,Russian Federation,1994,1901.0,male,10310,10947200
15690,Russian Federation,1994,1901.0,male,5177,10518500
15691,Russian Federation,1994,1901.0,female,1454,4526500
15692,Russian Federation,1994,1901.0,female,3489,16977700
15693,Russian Federation,1994,1901.0,female,3257,20124300
15694,Russian Federation,1994,1901.0,female,1198,10708700
15695,Russian Federation,1994,1901.0,female,915,10036800
15696,Russian Federation,1994,1901.0,male,364,11857400
15697,Russian Federation,1994,1901.0,female,75,11447200
15698,Russian Federation,1995,1901.0,male,21706,19249600
15699,Russian Federation,1995,1901.0,male,11152,11227000
15700,Russian Federation,1995,1901.0,male,1182,1258900
15701,Russian Federation,1995,1901.0,male,9787,10700700
15702,Russian Federation,1995,1901.0,male,5733,10678300
15703,Russian Federation,1995,1901.0,female,1546,4436700
15704,Russian Federation,1995,1901.0,female,3499,17293700
15705,Russian Federation,1995,1901.0,female,3328,20339300
15706,Russian Federation,1995,1901.0,female,1179,10375900
15707,Russian Federation,1995,1901.0,female,1003,10253200
15708,Russian Federation,1995,1901.0,male,355,11854400
15709,Russian Federation,1995,1901.0,female,78,11419400
15710,Russian Federation,1996,1901.0,male,20562,19507100
15711,Russian Federation,1996,1901.0,male,1192,1242800
15712,Russian Federation,1996,1901.0,male,10754,11361400
15713,Russian Federation,1996,1901.0,male,9214,10443600
15714,Russian Federation,1996,1901.0,male,5784,10772000
15715,Russian Federation,1996,1901.0,female,1418,4369100
15716,Russian Federation,1996,1901.0,female,3205,17502200
15717,Russian Federation,1996,1901.0,female,2953,20618800
15718,Russian Federation,1996,1901.0,female,1127,10062400
15719,Russian Federation,1996,1901.0,female,904,10409100
15720,Russian Federation,1996,1901.0,male,320,11716700
15721,Russian Federation,1996,1901.0,female,78,11267400
15722,Russian Federation,1997,1901.0,male,1205,1241100
15723,Russian Federation,1997,1901.0,male,18973,19913400
15724,Russian Federation,1997,1901.0,male,10726,11327500
15725,Russian Federation,1997,1901.0,male,8222,10242100
15726,Russian Federation,1997,1901.0,male,5780,10874000
15727,Russian Federation,1997,1901.0,female,1424,4360900
15728,Russian Federation,1997,1901.0,female,3180,17453600
15729,Russian Federation,1997,1901.0,female,2819,21047500
15730,Russian Federation,1997,1901.0,female,1050,9833800
15731,Russian Federation,1997,1901.0,female,945,10556600
15732,Russian Federation,1997,1901.0,male,346,11444500
15733,Russian Federation,1997,1901.0,female,76,10988200
15734,Russian Federation,1998,1901.0,male,18058,20487900
15735,Russian Federation,1998,1901.0,male,1110,1261400
15736,Russian Federation,1998,1901.0,male,9683,11058100
15737,Russian Federation,1998,1901.0,male,7634,10104200
15738,Russian Federation,1998,1901.0,male,5729,11040600
15739,Russian Federation,1998,1901.0,female,1431,4434700
15740,Russian Federation,1998,1901.0,female,2917,17046200
15741,Russian Federation,1998,1901.0,female,2715,21695000
15742,Russian Federation,1998,1901.0,female,902,9685600
15743,Russian Federation,1998,1901.0,female,927,10752700
15744,Russian Federation,1998,1901.0,male,333,11006800
15745,Russian Federation,1998,1901.0,female,79,10548900
15746,Russian Federation,1999,1901.0,male,10609,10669100
15747,Russian Federation,1999,1901.0,male,20705,21016400
15748,Russian Federation,1999,1901.0,male,1128,1310400
15749,Russian Federation,1999,1901.0,male,8101,10022400
15750,Russian Federation,1999,1901.0,male,6120,11232900
15751,Russian Federation,1999,1901.0,female,1490,4569600
15752,Russian Federation,1999,1901.0,female,3072,16457600
15753,Russian Federation,1999,1901.0,female,3128,22337800
15754,Russian Federation,1999,1901.0,female,1041,9616300
15755,Russian Federation,1999,1901.0,female,1080,10957600
15756,Russian Federation,1999,1901.0,male,402,10490300
15757,Russian Federation,1999,1901.0,female,98,10037400
15758,Russian Federation,2000,1901.0,male,21063,21378098
15759,Russian Federation,2000,1901.0,male,9656,10282841
15760,Russian Federation,2000,1901.0,male,8654,10025181
15761,Russian Federation,2000,1901.0,male,1165,1380292
15762,Russian Federation,2000,1901.0,male,6578,11393600
15763,Russian Federation,2000,1901.0,female,1382,4729070
15764,Russian Federation,2000,1901.0,female,2646,15887955
15765,Russian Federation,2000,1901.0,female,2926,22830770
15766,Russian Federation,2000,1901.0,female,1027,9648389
15767,Russian Federation,2000,1901.0,female,1015,11120027
15768,Russian Federation,2000,1901.0,male,404,9986252
15769,Russian Federation,2000,1901.0,female,103,9543220
15770,Russian Federation,2001,1901.0,male,21262,21476420
15771,Russian Federation,2001,1901.0,male,9234,10030533
15772,Russian Federation,2001,1901.0,male,8886,10078045
15773,Russian Federation,2001,1901.0,male,1236,1485110
15774,Russian Federation,2001,1901.0,male,6945,11547645
15775,Russian Federation,2001,1901.0,female,1349,4919708
15776,Russian Federation,2001,1901.0,female,2471,15506563
15777,Russian Federation,2001,1901.0,female,2920,23046634
15778,Russian Federation,2001,1901.0,female,1087,9733290
15779,Russian Federation,2001,1901.0,female,1065,11270161
15780,Russian Federation,2001,1901.0,male,389,9428879
15781,Russian Federation,2001,1901.0,female,114,8998521
15782,Russian Federation,2002,1901.0,male,20119,21320535
15783,Russian Federation,2002,1901.0,male,8850,9892090
15784,Russian Federation,2002,1901.0,male,8696,10156286
15785,Russian Federation,2002,1901.0,male,1297,1622258
15786,Russian Federation,2002,1901.0,male,6667,11714752
15787,Russian Federation,2002,1901.0,female,1452,5126645
15788,Russian Federation,2002,1901.0,female,2472,15292297
15789,Russian Federation,2002,1901.0,female,2910,22995821
15790,Russian Federation,2002,1901.0,female,1086,9838656
15791,Russian Federation,2002,1901.0,female,1054,11425220
15792,Russian Federation,2002,1901.0,male,338,8810074
15793,Russian Federation,2002,1901.0,female,83,8396266
15794,Russian Federation,2003,1901.0,male,1497,1648684
15795,Russian Federation,2003,1901.0,male,18681,21007346
15796,Russian Federation,2003,1901.0,male,8314,9920853
15797,Russian Federation,2003,1901.0,male,8085,10260634
15798,Russian Federation,2003,1901.0,male,6134,12256012
15799,Russian Federation,2003,1901.0,female,1420,5170321
15800,Russian Federation,2003,1901.0,female,2214,15243314
15801,Russian Federation,2003,1901.0,female,2718,23024470
15802,Russian Federation,2003,1901.0,female,1050,10257511
15803,Russian Federation,2003,1901.0,female,969,11942216
15804,Russian Federation,2003,1901.0,male,284,8328381
15805,Russian Federation,2003,1901.0,female,79,7960126
15806,Russian Federation,2004,1901.0,male,1580,1776778
15807,Russian Federation,2004,1901.0,male,17465,20843896
15808,Russian Federation,2004,1901.0,male,7715,9924764
15809,Russian Federation,2004,1901.0,male,7955,10461766
15810,Russian Federation,2004,1901.0,male,5891,12425537
15811,Russian Federation,2004,1901.0,female,1398,5370057
15812,Russian Federation,2004,1901.0,female,2029,15236313
15813,Russian Federation,2004,1901.0,female,2668,22956701
15814,Russian Federation,2004,1901.0,female,1042,10494419
15815,Russian Federation,2004,1901.0,female,992,12088752
15816,Russian Federation,2004,1901.0,male,288,7919935
15817,Russian Federation,2004,1901.0,female,73,7572781
15818,Russian Federation,2005,1901.0,male,1599,1885942
15819,Russian Federation,2005,1901.0,male,15843,20550405
15820,Russian Federation,2005,1901.0,male,7796,10578048
15821,Russian Federation,2005,1901.0,male,7144,9977150
15822,Russian Federation,2005,1901.0,male,5750,12357989
15823,Russian Federation,2005,1901.0,female,1304,5535287
15824,Russian Federation,2005,1901.0,female,1884,15297324
15825,Russian Federation,2005,1901.0,female,2311,22722081
15826,Russian Federation,2005,1901.0,female,992,10640505
15827,Russian Federation,2005,1901.0,female,904,12011488
15828,Russian Federation,2005,1901.0,male,206,7467908
15829,Russian Federation,2005,1901.0,female,69,7138064
15830,Russian Federation,2006,1901.0,male,1701,1966649
15831,Russian Federation,2006,1901.0,male,7584,10691395
15832,Russian Federation,2006,1901.0,male,14020,20336306
15833,Russian Federation,2006,1901.0,male,6562,10054153
15834,Russian Federation,2006,1901.0,male,5319,12174930
15835,Russian Federation,2006,1901.0,female,1401,5646287
15836,Russian Federation,2006,1901.0,female,1719,15405634
15837,Russian Federation,2006,1901.0,female,2189,22545749
15838,Russian Federation,2006,1901.0,female,974,10784340
15839,Russian Federation,2006,1901.0,female,869,11819245
15840,Russian Federation,2006,1901.0,male,201,7123987
15841,Russian Federation,2006,1901.0,female,75,6808787
15842,Russian Federation,2007,1901.0,male,1660,2015773
15843,Russian Federation,2007,1901.0,male,7483,10843276
15844,Russian Federation,2007,1901.0,male,13065,20173873
15845,Russian Federation,2007,1901.0,male,6151,10209479
15846,Russian Federation,2007,1901.0,male,5257,11862129
15847,Russian Federation,2007,1901.0,female,1358,5710937
15848,Russian Federation,2007,1901.0,female,1738,15620091
15849,Russian Federation,2007,1901.0,female,2176,22379725
15850,Russian Federation,2007,1901.0,female,1051,10944247
15851,Russian Federation,2007,1901.0,female,949,11502702
15852,Russian Federation,2007,1901.0,male,192,6911384
15853,Russian Federation,2007,1901.0,female,69,6605348
15854,Russian Federation,2008,1901.0,male,1712,2029226
15855,Russian Federation,2008,1901.0,male,6860,11091377
15856,Russian Federation,2008,1901.0,male,11848,20041975
15857,Russian Federation,2008,1901.0,male,5855,10403205
15858,Russian Federation,2008,1901.0,male,4863,11377099
15859,Russian Federation,2008,1901.0,female,1285,5714841
15860,Russian Federation,2008,1901.0,female,1613,15906813
15861,Russian Federation,2008,1901.0,female,2040,22229346
15862,Russian Federation,2008,1901.0,female,981,11179123
15863,Russian Federation,2008,1901.0,female,916,11025088
15864,Russian Federation,2008,1901.0,male,148,6848169
15865,Russian Federation,2008,1901.0,female,90,6539687
15866,Russian Federation,2009,1901.0,male,1534,2012787
15867,Russian Federation,2009,1901.0,male,7233,11373727
15868,Russian Federation,2009,1901.0,male,11721,19901557
15869,Russian Federation,2009,1901.0,male,5637,10645241
15870,Russian Federation,2009,1901.0,male,4632,10819693
15871,Russian Federation,2009,1901.0,female,1133,5657810
15872,Russian Federation,2009,1901.0,female,1519,16287675
15873,Russian Federation,2009,1901.0,female,1930,22050450
15874,Russian Federation,2009,1901.0,female,986,11440839
15875,Russian Federation,2009,1901.0,female,839,10472951
15876,Russian Federation,2009,1901.0,male,166,6869835
15877,Russian Federation,2009,1901.0,female,78,6552868
15878,Russian Federation,2010,1901.0,male,1506,2023458
15879,Russian Federation,2010,1901.0,male,6508,11398127
15880,Russian Federation,2010,1901.0,male,10304,19786280
15881,Russian Federation,2010,1901.0,male,5178,11174530
15882,Russian Federation,2010,1901.0,male,3934,10546669
15883,Russian Federation,2010,1901.0,female,1041,5711389
15884,Russian Federation,2010,1901.0,female,1354,16921727
15885,Russian Federation,2010,1901.0,female,893,11473939
15886,Russian Federation,2010,1901.0,female,1680,21894031
15887,Russian Federation,2010,1901.0,female,763,10241329
15888,Russian Federation,2010,1901.0,male,131,7012170
15889,Russian Federation,2010,1901.0,female,64,6682338
15890,Russian Federation,2011,1901.0,male,1485,2093449
15891,Russian Federation,2011,1901.0,male,6011,11598196
15892,Russian Federation,2011,1901.0,male,9411,19684905
15893,Russian Federation,2011,1901.0,male,4892,11401026
15894,Russian Federation,2011,1901.0,male,3569,10070836
15895,Russian Federation,2011,1901.0,female,1103,5829088
15896,Russian Federation,2011,1901.0,female,740,9723773
15897,Russian Federation,2011,1901.0,female,1300,17200185
15898,Russian Federation,2011,1901.0,female,843,11638171
15899,Russian Federation,2011,1901.0,female,1515,21733089
15900,Russian Federation,2011,1901.0,male,102,7052757
15901,Russian Federation,2011,1901.0,female,67,6720399
15902,Russian Federation,2012,1901.0,male,1486,2211989
15903,Russian Federation,2012,1901.0,male,5762,11845892
15904,Russian Federation,2012,1901.0,male,8755,19588712
15905,Russian Federation,2012,1901.0,male,4804,11597408
15906,Russian Federation,2012,1901.0,male,3275,9484213
15907,Russian Federation,2012,1901.0,female,1095,6062562
15908,Russian Federation,2012,1901.0,female,866,11827264
15909,Russian Federation,2012,1901.0,female,1572,21564691
15910,Russian Federation,2012,1901.0,female,1229,17375445
15911,Russian Federation,2012,1901.0,female,627,9131383
15912,Russian Federation,2012,1901.0,male,107,7159170
15913,Russian Federation,2012,1901.0,female,65,6819793
15914,Russian Federation,2013,1901.0,male,1549,2349484
15915,Russian Federation,2013,1901.0,male,5825,12057910
15916,Russian Federation,2013,1901.0,male,8815,19484117
15917,Russian Federation,2013,1901.0,male,4644,11808589
15918,Russian Federation,2013,1901.0,male,2770,8908926
15919,Russian Federation,2013,1901.0,female,1000,6355318
15920,Russian Federation,2013,1901.0,female,1454,21385188
15921,Russian Federation,2013,1901.0,female,803,11984461
15922,Russian Federation,2013,1901.0,female,1154,17517861
15923,Russian Federation,2013,1901.0,female,511,8554683
15924,Russian Federation,2013,1901.0,male,111,7327888
15925,Russian Federation,2013,1901.0,female,54,6979537
15926,Russian Federation,2014,1901.0,male,1597,2349484
15927,Russian Federation,2014,1901.0,male,5276,12057910
15928,Russian Federation,2014,1901.0,male,8105,19484117
15929,Russian Federation,2014,1901.0,male,4501,11808589
15930,Russian Federation,2014,1901.0,male,2311,8908926
15931,Russian Federation,2014,1901.0,female,1019,6355318
15932,Russian Federation,2014,1901.0,female,1105,17517861
15933,Russian Federation,2014,1901.0,female,1297,21385188
15934,Russian Federation,2014,1901.0,female,723,11984461
15935,Russian Federation,2014,1901.0,female,467,8554683
15936,Russian Federation,2014,1901.0,male,96,7327888
15937,Russian Federation,2014,1901.0,female,44,6979537
15938,Russian Federation,2015,1901.0,male,1519,2608590
15939,Russian Federation,2015,1901.0,male,7898,19598084
15940,Russian Federation,2015,1901.0,male,4994,12407057
15941,Russian Federation,2015,1901.0,male,4443,12564884
15942,Russian Federation,2015,1901.0,male,1928,7995706
15943,Russian Federation,2015,1901.0,female,953,6957819
15944,Russian Federation,2015,1901.0,female,1391,21387236
15945,Russian Federation,2015,1901.0,female,730,12264840
15946,Russian Federation,2015,1901.0,female,1062,18280577
15947,Russian Federation,2015,1901.0,female,378,7653174
15948,Russian Federation,2015,1901.0,male,79,7836667
15949,Russian Federation,2015,1901.0,female,57,7464309
15950,Serbia,1998,2112.0,male,147,123440
15951,Serbia,1998,2112.0,male,382,817210
15952,Serbia,1998,2112.0,female,70,200874
15953,Serbia,1998,2112.0,male,308,1082941
15954,Serbia,1998,2112.0,male,107,480472
15955,Serbia,1998,2112.0,female,197,969361
15956,Serbia,1998,2112.0,male,68,521985
15957,Serbia,1998,2112.0,female,130,1097115
15958,Serbia,1998,2112.0,female,26,481780
15959,Serbia,1998,2112.0,female,21,502071
15960,Serbia,1998,2112.0,male,3,460897
15961,Serbia,1998,2112.0,female,1,440856
15962,Serbia,1999,2112.0,male,168,129749
15963,Serbia,1999,2112.0,female,119,213084
15964,Serbia,1999,2112.0,male,413,804692
15965,Serbia,1999,2112.0,male,340,1085251
15966,Serbia,1999,2112.0,female,201,953953
15967,Serbia,1999,2112.0,male,82,480354
15968,Serbia,1999,2112.0,male,85,522386
15969,Serbia,1999,2112.0,female,97,1102441
15970,Serbia,1999,2112.0,female,31,482265
15971,Serbia,1999,2112.0,female,29,503117
15972,Serbia,1999,2112.0,female,3,432529
15973,Serbia,1999,2112.0,male,3,453010
15974,Serbia,2000,2112.0,male,162,135980
15975,Serbia,2000,2112.0,male,417,788999
15976,Serbia,2000,2112.0,female,97,224751
15977,Serbia,2000,2112.0,male,304,1091897
15978,Serbia,2000,2112.0,female,228,934771
15979,Serbia,2000,2112.0,male,98,482971
15980,Serbia,2000,2112.0,male,83,521679
15981,Serbia,2000,2112.0,female,97,1110851
15982,Serbia,2000,2112.0,female,31,484418
15983,Serbia,2000,2112.0,female,17,502157
15984,Serbia,2000,2112.0,male,5,445855
15985,Serbia,2000,2112.0,female,4,424811
15986,Serbia,2001,2112.0,male,163,143189
15987,Serbia,2001,2112.0,male,366,776659
15988,Serbia,2001,2112.0,female,85,237291
15989,Serbia,2001,2112.0,male,329,1097381
15990,Serbia,2001,2112.0,male,92,487989
15991,Serbia,2001,2112.0,female,173,918529
15992,Serbia,2001,2112.0,male,71,519061
15993,Serbia,2001,2112.0,female,126,1117999
15994,Serbia,2001,2112.0,female,21,488261
15995,Serbia,2001,2112.0,female,12,498990
15996,Serbia,2001,2112.0,male,4,439347
15997,Serbia,2001,2112.0,female,0,417714
15998,Serbia,2002,2112.0,male,165,151768
15999,Serbia,2002,2112.0,male,410,772635
16000,Serbia,2002,2112.0,female,96,250502
16001,Serbia,2002,2112.0,male,309,1094978
16002,Serbia,2002,2112.0,male,94,494298
16003,Serbia,2002,2112.0,female,169,910921
16004,Serbia,2002,2112.0,male,69,516180
16005,Serbia,2002,2112.0,female,94,1116564
16006,Serbia,2002,2112.0,female,23,492285
16007,Serbia,2002,2112.0,female,13,495315
16008,Serbia,2002,2112.0,male,4,432109
16009,Serbia,2002,2112.0,female,0,410558
16010,Serbia,2003,2112.0,male,158,160745
16011,Serbia,2003,2112.0,male,344,770873
16012,Serbia,2003,2112.0,female,85,262606
16013,Serbia,2003,2112.0,male,342,1083446
16014,Serbia,2003,2112.0,male,89,499406
16015,Serbia,2003,2112.0,female,155,907413
16016,Serbia,2003,2112.0,male,64,511900
16017,Serbia,2003,2112.0,female,103,1106280
16018,Serbia,2003,2112.0,female,22,494582
16019,Serbia,2003,2112.0,female,16,490226
16020,Serbia,2003,2112.0,female,0,402011
16021,Serbia,2003,2112.0,male,0,422487
16022,Serbia,2004,2112.0,male,176,170536
16023,Serbia,2004,2112.0,male,376,770962
16024,Serbia,2004,2112.0,male,296,1069970
16025,Serbia,2004,2112.0,female,64,274458
16026,Serbia,2004,2112.0,female,158,906656
16027,Serbia,2004,2112.0,male,74,504902
16028,Serbia,2004,2112.0,male,55,506347
16029,Serbia,2004,2112.0,female,117,1093778
16030,Serbia,2004,2112.0,female,20,497596
16031,Serbia,2004,2112.0,female,8,484852
16032,Serbia,2004,2112.0,male,1,413105
16033,Serbia,2004,2112.0,female,0,393202
16034,Serbia,2005,2112.0,male,195,180107
16035,Serbia,2005,2112.0,male,382,773127
16036,Serbia,2005,2112.0,female,103,286007
16037,Serbia,2005,2112.0,male,295,1054508
16038,Serbia,2005,2112.0,female,172,907793
16039,Serbia,2005,2112.0,male,86,509858
16040,Serbia,2005,2112.0,female,114,1078540
16041,Serbia,2005,2112.0,male,45,499116
16042,Serbia,2005,2112.0,female,30,501034
16043,Serbia,2005,2112.0,female,12,478193
16044,Serbia,2005,2112.0,male,3,405216
16045,Serbia,2005,2112.0,female,0,385483
16046,Serbia,2006,2112.0,male,196,189274
16047,Serbia,2006,2112.0,male,366,774694
16048,Serbia,2006,2112.0,female,122,296792
16049,Serbia,2006,2112.0,male,312,1040532
16050,Serbia,2006,2112.0,male,93,513643
16051,Serbia,2006,2112.0,female,158,908095
16052,Serbia,2006,2112.0,male,52,491590
16053,Serbia,2006,2112.0,female,103,1064812
16054,Serbia,2006,2112.0,female,25,503695
16055,Serbia,2006,2112.0,female,14,470829
16056,Serbia,2006,2112.0,male,2,398605
16057,Serbia,2006,2112.0,female,0,379250
16058,Serbia,2007,2112.0,male,180,196533
16059,Serbia,2007,2112.0,male,368,779298
16060,Serbia,2007,2112.0,female,90,305647
16061,Serbia,2007,2112.0,male,272,1026072
16062,Serbia,2007,2112.0,female,169,910892
16063,Serbia,2007,2112.0,male,88,516639
16064,Serbia,2007,2112.0,male,60,483634
16065,Serbia,2007,2112.0,female,92,1051329
16066,Serbia,2007,2112.0,female,22,505537
16067,Serbia,2007,2112.0,female,12,463240
16068,Serbia,2007,2112.0,female,0,375598
16069,Serbia,2007,2112.0,male,0,395191
16070,Serbia,2008,2112.0,male,175,204761
16071,Serbia,2008,2112.0,male,296,787243
16072,Serbia,2008,2112.0,male,296,1009044
16073,Serbia,2008,2112.0,female,91,315905
16074,Serbia,2008,2112.0,male,95,519052
16075,Serbia,2008,2112.0,female,153,916599
16076,Serbia,2008,2112.0,female,105,1035157
16077,Serbia,2008,2112.0,male,41,474210
16078,Serbia,2008,2112.0,female,23,506464
16079,Serbia,2008,2112.0,female,14,453885
16080,Serbia,2008,2112.0,female,0,373176
16081,Serbia,2008,2112.0,male,0,393036
16082,Serbia,2009,2112.0,male,204,212060
16083,Serbia,2009,2112.0,male,341,795140
16084,Serbia,2009,2112.0,male,328,994315
16085,Serbia,2009,2112.0,female,92,324298
16086,Serbia,2009,2112.0,male,85,520754
16087,Serbia,2009,2112.0,female,145,923078
16088,Serbia,2009,2112.0,female,102,1020674
16089,Serbia,2009,2112.0,male,38,464633
16090,Serbia,2009,2112.0,female,29,507066
16091,Serbia,2009,2112.0,female,8,443784
16092,Serbia,2009,2112.0,male,1,391205
16093,Serbia,2009,2112.0,female,0,371233
16094,Serbia,2010,2112.0,male,204,218129
16095,Serbia,2010,2112.0,male,341,802176
16096,Serbia,2010,2112.0,female,88,330923
16097,Serbia,2010,2112.0,male,252,982567
16098,Serbia,2010,2112.0,male,77,520649
16099,Serbia,2010,2112.0,female,128,929555
16100,Serbia,2010,2112.0,male,29,456237
16101,Serbia,2010,2112.0,female,64,1008522
16102,Serbia,2010,2112.0,female,18,505753
16103,Serbia,2010,2112.0,female,6,434665
16104,Serbia,2010,2112.0,female,0,367970
16105,Serbia,2010,2112.0,male,0,387725
16106,Serbia,2011,2112.0,male,211,215193
16107,Serbia,2011,2112.0,male,316,847315
16108,Serbia,2011,2112.0,female,95,333972
16109,Serbia,2011,2112.0,male,276,982723
16110,Serbia,2011,2112.0,male,77,501889
16111,Serbia,2011,2112.0,female,142,970364
16112,Serbia,2011,2112.0,female,77,1000759
16113,Serbia,2011,2112.0,male,28,439356
16114,Serbia,2011,2112.0,female,21,483724
16115,Serbia,2011,2112.0,female,11,416251
16116,Serbia,2011,2112.0,female,1,344544
16117,Serbia,2011,2112.0,male,1,363937
16118,Serbia,2012,2112.0,male,199,220812
16119,Serbia,2012,2112.0,male,342,850478
16120,Serbia,2012,2112.0,male,272,977855
16121,Serbia,2012,2112.0,female,85,338375
16122,Serbia,2012,2112.0,male,85,496790
16123,Serbia,2012,2112.0,female,128,970977
16124,Serbia,2012,2112.0,male,33,429268
16125,Serbia,2012,2112.0,female,72,993068
16126,Serbia,2012,2112.0,female,17,479177
16127,Serbia,2012,2112.0,female,9,408327
16128,Serbia,2012,2112.0,male,1,359823
16129,Serbia,2012,2112.0,female,0,342224
16130,Serbia,2013,2112.0,male,185,222998
16131,Serbia,2013,2112.0,male,338,849852
16132,Serbia,2013,2112.0,male,275,974469
16133,Serbia,2013,2112.0,female,62,345109
16134,Serbia,2013,2112.0,male,73,493013
16135,Serbia,2013,2112.0,female,126,972962
16136,Serbia,2013,2112.0,female,82,987642
16137,Serbia,2013,2112.0,male,29,419407
16138,Serbia,2013,2112.0,female,24,474010
16139,Serbia,2013,2112.0,female,2,397223
16140,Serbia,2013,2112.0,male,1,358022
16141,Serbia,2013,2112.0,female,0,338133
16142,Serbia,2014,2112.0,male,190,226079
16143,Serbia,2014,2112.0,male,343,851225
16144,Serbia,2014,2112.0,female,86,349278
16145,Serbia,2014,2112.0,male,219,971340
16146,Serbia,2014,2112.0,male,73,487583
16147,Serbia,2014,2112.0,female,103,974430
16148,Serbia,2014,2112.0,male,32,409374
16149,Serbia,2014,2112.0,female,63,982170
16150,Serbia,2014,2112.0,female,21,468482
16151,Serbia,2014,2112.0,female,4,387401
16152,Serbia,2014,2112.0,female,0,337165
16153,Serbia,2014,2112.0,male,0,357283
16154,Serbia,2015,2112.0,male,189,228745
16155,Serbia,2015,2112.0,male,286,852168
16156,Serbia,2015,2112.0,male,219,967544
16157,Serbia,2015,2112.0,female,77,351830
16158,Serbia,2015,2112.0,male,70,480793
16159,Serbia,2015,2112.0,female,98,976577
16160,Serbia,2015,2112.0,male,27,400082
16161,Serbia,2015,2112.0,female,65,975773
16162,Serbia,2015,2112.0,female,21,461733
16163,Serbia,2015,2112.0,female,7,378130
16164,Serbia,2015,2112.0,male,2,356525
16165,Serbia,2015,2112.0,female,1,336506
16166,Singapore,1985,2022.4,male,23,15900
16167,Singapore,1985,2022.4,female,19,24500
16168,Singapore,1985,2022.4,male,39,122400
16169,Singapore,1985,2022.4,female,25,125100
16170,Singapore,1985,2022.4,male,52,280500
16171,Singapore,1985,2022.4,male,49,292500
16172,Singapore,1985,2022.4,female,35,266700
16173,Singapore,1985,2022.4,male,27,268000
16174,Singapore,1985,2022.4,female,25,253400
16175,Singapore,1985,2022.4,female,27,285200
16176,Singapore,1985,2022.4,female,3,200400
16177,Singapore,1985,2022.4,male,0,215900
16178,Singapore,1986,2022.4,female,30,26000
16179,Singapore,1986,2022.4,male,14,17200
16180,Singapore,1986,2022.4,male,44,125800
16181,Singapore,1986,2022.4,male,54,304500
16182,Singapore,1986,2022.4,male,46,288100
16183,Singapore,1986,2022.4,female,20,128500
16184,Singapore,1986,2022.4,female,35,273000
16185,Singapore,1986,2022.4,male,31,260000
16186,Singapore,1986,2022.4,female,34,297800
16187,Singapore,1986,2022.4,female,16,246400
16188,Singapore,1986,2022.4,male,2,213700
16189,Singapore,1986,2022.4,female,0,198300
16190,Singapore,1987,2022.4,male,17,18300
16191,Singapore,1987,2022.4,female,16,27700
16192,Singapore,1987,2022.4,male,42,128900
16193,Singapore,1987,2022.4,female,29,132300
16194,Singapore,1987,2022.4,male,48,293500
16195,Singapore,1987,2022.4,male,43,318100
16196,Singapore,1987,2022.4,female,36,277400
16197,Singapore,1987,2022.4,female,33,311000
16198,Singapore,1987,2022.4,male,21,253600
16199,Singapore,1987,2022.4,female,16,240100
16200,Singapore,1987,2022.4,female,0,195600
16201,Singapore,1987,2022.4,male,0,211300
16202,Singapore,1988,2022.4,male,30,21600
16203,Singapore,1988,2022.4,female,27,31800
16204,Singapore,1988,2022.4,male,43,131400
16205,Singapore,1988,2022.4,male,63,319100
16206,Singapore,1988,2022.4,male,52,288000
16207,Singapore,1988,2022.4,female,23,136200
16208,Singapore,1988,2022.4,male,31,241600
16209,Singapore,1988,2022.4,female,33,277100
16210,Singapore,1988,2022.4,female,25,229800
16211,Singapore,1988,2022.4,female,34,314300
16212,Singapore,1988,2022.4,female,4,193900
16213,Singapore,1988,2022.4,male,1,208600
16214,Singapore,1989,2022.4,male,25,22800
16215,Singapore,1989,2022.4,female,33,33500
16216,Singapore,1989,2022.4,male,41,135300
16217,Singapore,1989,2022.4,female,33,141000
16218,Singapore,1989,2022.4,male,65,336500
16219,Singapore,1989,2022.4,male,50,290700
16220,Singapore,1989,2022.4,female,35,224700
16221,Singapore,1989,2022.4,female,38,280700
16222,Singapore,1989,2022.4,male,32,236800
16223,Singapore,1989,2022.4,female,40,329800
16224,Singapore,1989,2022.4,male,2,207000
16225,Singapore,1989,2022.4,female,0,192300
16226,Singapore,1990,2022.4,male,19,24100
16227,Singapore,1990,2022.4,female,23,35400
16228,Singapore,1990,2022.4,male,39,140900
16229,Singapore,1990,2022.4,female,27,147100
